,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,headlines,label
1422,1422,27-08-2015,29.15,29.344999,28.575001,28.9,28.194319,2707800,"Banks willingness to cut base rate still muted: RBI RBI has once again pointed out that there is mismatch in the rate at which the central bank reduced the key policy rates and ...5 things to know before buying a life insurance policy Ask for clarification on investment products before investing rather than after putting moneyGovt may pare stakes in some banks to 33% Boards bureau & investment company steps toward privatisation, says officialICICI Bank launches mortgage guarantee-backed home loan Customers can opt for higher loan amount or longer tenure while keeping the EMI sameCorporate bond issuances picking up due to demand for papers of pvt companies Rise on the back of higher demand for papers of private companiesImpaired assets flow to moderate in FY16: ICRA Flexible restructuring is needed to mask real stress in system, says the rating agency",1
1423,1423,28-08-2015,28.68,29.325001,28.665001,29.195,28.482115000000004,1503800,"Bank credit decelerates to 8.6% in Apr-Jun quarter Scheduled commercial banks credit growth slowed to 8.6 per cent in quarter ended June against the 12.9 per cent in the same ...IDBI looks for $500-750 mn overseas borrowings in second half Large public sector IDBI Bank is looking to raise $500-750 million from the overseas markets in the second halfPSBs need govt support for viability of social schemes: SBI SBI chief Arundhathi Bhattacharya today said the government needs to think about ""ways and means"" to sustain social security ...UBI looks to bring down gross NPA below Rs 6,000 cr Says it is hopeful of getting capital from the govt and that it has sought Rs 500 croreNeed better monetary policy transmission: Reserve Bank According to RBI, the partial transmission reflects constraints under the existing base rate systemAverage value of mobile transaction beats credit, debit card Transactions via mobile phones in 2014-15 stood at Rs 5,847 compared to Rs 3,089 via credit cards and Rs 1,485 on debit cardsGovt banks Jan Dhan activities are not fully compensated RBI bats for market-linked compensation for PSB staffBFSI Sector Skill Council to train insurance agents The move comes as the insurance sector battles increasing attrition of agentsGovt banks miss PSL targets again Public sector banks (PSBs) have missed their priority sector lending (PSL) targets once again. According to the Reserve Bank of ...RBIs balance sheet expands by 10.1% in FY15 Rising foreign currency assets aid expansionRBI gives extension to banks for issuance of chip, pin based cards The regulator had  said in May that with effect from September 1, all new cards issued should be EMV chip and PIN-based, for ...Citi looks at India to build banking applications for global market Launches accelerator programme with IBM, Google, Amazon, WiproPrivate banks growth outpaces peers The growth of private sector lenders has outpaced that of their peers and have managed to grab more market share, according to a ...RBI asks all banks to streamline flow of credit to micro, small enterprises This, said RBI, is for facilitating timely and adequate credit flow during their life cyclePFRDA mulls non-Aadhar KYC tools for online NPS scheme To allow new subscribers avail NPS scheme online, the pension fund regulator PFRDA is working on an alternative to know KYC ...Promoters taking advantage of banks in NPA resolution: RBI The report added that apart from the banks, since no other stakeholders are interested in resolving the case, it delays the ...RBI doubles POS cash withdrawal limits RBI said the enhanced amount will add to customer convenience and aid re-cycling of cash in these centres",1
1424,1424,31-08-2015,28.975,29.434999,28.455,28.495001,27.79921,1942800,"Banks collect Rs 500 cr under PMJDY in Odisha The latest SLBC report claims to have achieved 100% saturation in all the 30 districts of the stateAxis Bank cuts deposit rates by 50 bps HDFC Bank also cut its base rate to 9.35%SBI, ICICI Bank receive domestic systemically important banks status SBI and ICICI Bank have been given the status of domestic systemically important banksGovernment plans to amend RBI Act by Feb to set up monetary panel The government plans to change the Reserve Bank of India Act before the end of the fiscal year so it can set up a new committee ...Monetary policy panel appointments: FinMin, RBI agree on key change The panel likely to have staggered induction of external appointees; Cabinet note likely soon",1
1425,1425,01-09-2015,28.135,28.315001,27.754999,27.934999,27.252882,1770800,"In Bengal, a rice economy rots away on food habits, subsidy Mill closures swell bank NPAsFinancial services to be hit by tomorrows nationwide strike Around 13 lakh employees from 25 public sector banks, 11 private sector banks and nine foreign banks will be on strikeDeficit monsoon hits LICs new premium income The deficit monsoon has hit the new premium income of Indias top life insurer Life Insurance Corporation (LIC) in Uttar Pradesh ...Yes Bank to enter credit cards space by June Yes Bank today said it will enter the credit card space by June and has appointed former HDFC Bank executive Rajanish Prabhu to ...Women customers next big opportunity for banks, NBFCs Todays India is witnessing rapid economic strides and is often looked by the world with marvelHDFC Bank slashes base rate to 9.35% ICICI Bank and State Bank of India have a base rate of 9.7%PSBs must use market to raise risk capital: RBI official RBI executive director N S Vishwanathan hinted that PSBs dependence on the govt should become less over periodNaming those too big to fail SBI, ICICI named systemically important banks in India and required to maintain higher levels of capital; both rule out need for ...Banks go slow on issuing overdraft in PMJDY accounts Infrequent transactions, lack of enough balance reasons for slow issuances of overdraftGovt to infuse Rs 947 cr in Canara Bank Earlier this month, the government decided to infuse a total of Rs 20,088 crore in 13 public sector banks",1
1426,1426,02-09-2015,28.209999,28.785,28.195,28.57,27.872377,1983200,"Bank credit grows at 9.5% Retail loans continue to grow even as lending from the corporates has come downSBI Life, IRDAI case to be heard on Oct 23 in SAT The case between SBI Life Insurance and Insurance Regulatory and Development Authority of India (IRDAI) that was now with the ...Rs 20k-cr worth bank transactions hit due to bandh in Odisha The stir called by the trade unions also impacted the business deals of the state tradersIndian banks face broader capital challenges, says Fitch Fitch Ratings today said that RBI declaring only ICICI Bank and SBI as Domestic Systemically Important Banks (DSIBs) reflects in ...Why other banks cant flex muscle like HDFC Bank Till a few years earlier, HDFC Banks benchmark lending rate was about 50 basis points (bps) more than the marker leaderBase rates: RBI issues draft norms for marginal cost computation IBA to finalise components of spread over and above base rate and to ensure uniformity in lending rate calculationsYES Bank rejigs organizational structure Retail business head Pralay Mondal get addl charge of Commercial Business Banking; Rajanish Prabhu to lead banks entry into ...Fitch Cuts viability rating for PNB, warns IDBI vulnerable to downgrade Affirms issuer default rating for nine banks including SBI, ICICI BankWhat prompted RBI to classify some banks as systemically important? The BCBS further required all member countries to have a regulatory framework to deal with Domestic Systemically Important Banks ...Bank employees to go on strike tomorrow Banking ops to be affected; unions say ptotest against govts anti-labour policies",1
1427,1427,03-09-2015,28.785,29.055,28.610001,28.674999,27.974812,1679800,"One-time hit on banks from new base rate norms is Rs 20k cr: CRISIL Good news for borrowers as base rate could be lower by 50 bpsCommon service centres to increase cost for insurers Apart from cost concerns, insurers are also worried about using this channel as it deals with cashLVB to seek RBIs permission to increase promoters holding to 25% At present, the promoters shareholding is around 9.54%UP to install Point of Sales machines at ration shops To cut pilferage in the PDS, the Uttar Pradesh government is mulling setting up PoS machines at the state fair price ration shopsRBI will consider deflation while deciding interest rates: Jayant Sinha Sinha said slow growth, excess capacity, declining population and increase in labour force are responsible for deflationary trend ...Banks turn away from AP MFIs MFIs operating in AP and Telangana are facing funding constraints, recovery hassles and have hardly added new borrowersHDFC Bank appoints rural sales officer to expand business, meet PSL requirements Countrys second largest private sector lender aims to quadruple business by FY18SBI Life launches CSC product It is a non-linked, non-participating, variable insurance plan with twin benefits of life insurance cover and savings",1
1428,1428,04-09-2015,28.465,28.575001,27.825001,28.139999,27.452877,1147000,"Rajan urges world to raise rates But not at one go, big bang; low investments a problem; dont be scared of volatility: RBILow investments a problem; dont be scared of volatility: RBI Says overall economic policies of the country will determine their basic growth momentumHDFC Bank to add 100 branches in east by FY16 As of June 2015, the number of branches of the bank stood at 4,011 in the country",1
1429,1429,08-09-2015,28.575001,28.865,28.295,28.450001,27.755308000000007,1720000,"Using CRLIC data, RBI trains guns on plugging gaps in NPA recognition Annual financial inspection underwayCabinet may decide on automatic FDI route for white label ATMs The Union cabinet is expected to take a decision tomorrow on permitting 100% foreign direct investment (FDI) in white labelled ...Indian Overseas Bank launches Rupay MUDRA Debit Card State-run Indian Overseas Bank (IOB) has launched Rupay MUDRA Debit Card under the Pradhan Mantri MUDRA Yojna, targeting the ...With Iran sanctions set to be lifted, UCO Bank braces up for hit in margin The bank is set to lose out on interest-free deposits of around Rs 15,000 cr: around 8% of its depositsNPA crisis to continue for another two-three years: E&Y survey There may not be any respite from the bad loans in the banking system anytime soon, as per an E&Y report.Rupee must fall more to save exports: SBI chief The rupee on Monday fell 36 paise, or 0.54 per cent, to close at 66.82, against the dollarLife insurers risk cession to GIC on hold IRDAI had brought out regulations in 2013 asking life insurers to transfer part of their risks to GIC ReRBI has less stringent norms on systemically important banks Describing RBIs decision to designate only two lenders -- SBI and ICICI -- as systemically important as credit negative for ...",1
1430,1430,09-09-2015,28.725,28.93,28.395,28.440001,27.745552000000004,1247600,"EPFO panel approves raising insurance cover to Rs 5.5 lakh These proposals will be placed before the Central Board of Trustees in its meeting scheduled on Sept 16Rajan better than govt to decide on rate cuts: Rahul Bajaj He also lashed out at the banks for not passing on the entire benefit of RBIs previous rate cuts to customersCabinet allows automatic FDI route for white label ATMs The decision will ease and expedite foreign investment inflows in the activityFragile PSBs to merge with strong peers if worries persist: FM Finance Minister Arun Jaitley today said consolidation of weaker state-run banks with stronger ones will be the next step if some ...Low inflation sustainable this time, says R Gandhi Says expectations of high inflation continue to remain at bayABN Amro seeks RBI nod to set up subsidiary So far, three foreign lenders have expressed interest in taking up the subsidiary routeBumper insurance for Ganpati mandals in Maharashtra Most popular mandal in Mumbai, Lalbaugcha Raja, takes Rs 51 crore coverIrdai sets up committee on motor vehicle database sharing model The regulator said that IIBI would obtain data from national level entities such as AadharBankers expect NPA crisis to worsen in two-three years: E&Y Rise in NPAs or stressed assets numbers due to diversion of funds to unrelated business or frauds",1
1431,1431,10-09-2015,28.42,28.655001,28.16,28.584999,27.887009000000006,1313400,"Urban cooperative banks say Reserve Bank panel is wrong At a press conference, Nafcub chairman M L Abyankar alleged this would amount to handing over the 100-year-old cooperative ...",1
1432,1432,11-09-2015,28.455,28.49,28.205,28.299999,27.608971,1990400,"Axis Bank launches mobile wallet to shop, pay and bank The countrys third-largest private sector lender launched the app on FridayMore room for base rate cut in the next few months: Axis Bank At present, Axis Banks base rate is 9.85%Corporation Bank to get Rs 857 cr capitalisation by September Mangalore-based Corporation Bank expects to get a capital infusion of Rs 857 crore by the government by September this year. ...Andhra Bank to focus on profitability If macro economy improves, the lender will only then try to achieve its dream target of Rs 1,000 cr in net profitLenders order special audit of Amtek books Set stiff terms for fresh loans for bond repayments; May ask promoters to pledge more of their holding; Could insert a strategic ...Festive discounts elude retail borrowers Festive offers of special rates on home loans, car loans, etc, typically begin in AugustNHB to launch over 80 new housing finance companies, says top official NHB will work with RBI to address issues like loan retention and capital requirement, National Housing Bank MD and CEO Sriram ...GIC Re seeks clarity on national reinsurer status Officials say once new entities enter reinsurance, it is not clear what the future of mandatory risk ceding will beRBI allows importers to raise trade credit in rupees RBI said the all-in-cost of such rupee-denominated trade credit should be commensurate with prevailing market conditionsRBI intervenes more through forwards in foreign exchange market RBI has been boosting its foreign exchange reserves by purchasing dollars from the market in a bid to reduce volatility in the ...Irdai on policies in electronic form it said that insurers should maintain privacy and security of policyholder dataRs 15,000 cr of gold bonds likely this year, in tranches The bonds will be part of the Gold Bond Scheme, approved along with a Gold Monetisation Scheme by the Union cabinet on Wednesday",1
1433,1433,14-09-2015,28.575001,28.940001,28.575001,28.834999,28.130905,1451000,"Fullerton India to float housing finance company The company would be floated with a paid-up equity of Rs 100 crIrdai to make listing a must for large insurers SBI Life, ICICI Prudential Life and HDFC Life could lead the wayUS rate rise: Markets expect to absorb Fed action RBI Governor Raghuram Rajan had said on many occasions that India is better prepared for a US tightening",1
1434,1434,15-09-2015,28.74,28.915001,28.475,28.559999,27.862619,1428400,"IRDAI may look for Indian faces in all top posts in insurers IRDAI would look to have Indian executives in all top posts including chairman, chief executive and actuarial/underwriting ...Kotak Mahindra Old Mutual Life eyes 25% growth in new premium Kotak Mahindra Old Mutual Life Insurance Ltd is looking at a 25 per cent growth in its new premium business as against the Rs ...Foreign partners role in insurance ventures to face tougher scrutiny Foreign partners role in Indian insurance companies will have to face a tougher test of the regulator. Insurance Regulatory and ...Suvidhaa acquires mobile PoS platform AasaanPay Suvidhaa Infoserve announced that it had acquired a mobile point of sale device, along with its intellectual property rights, on ...RBI deputy governor says banks need to urgently reduce stressed assets R Gandhi said the NPAs will impact liquidity and capital in the banking sectorRBI cancels Saharas NBFC licence In June 2008, the central bank had banned the finance company from accepting depositsCyber insurance market to touch $7.5 bn globally by 2020: PwC report The report also showed that 7% of insurance CEOs and 79% of banking CEOs perceive it as a future growth threat",1
1435,1435,16-09-2015,28.795,29.209999,28.764999,29.184999,28.472359,2032600,"RBI grants small finance banks licence to 10 entities Reserve Bank of India has granted in-principle licence for small finance banks to ten entities.Dos and donts of small finance banks Quick check of what the small finance banks will and will not be allowed to doRBI gives flexibility to banks for equity investment Says investment flexibility will be limited to banks that have capital adequacy ratioFuture Generali eyeing Rs 4,000 cr of gross written premium The company says its open for partners to expand distribution network in the countryIDBI aims to double business in 3 years New chief wants more aggression to break out of slow growth lane; rise in stressed loans and falling net, margins need tacklingNo forceful selling of insurance: Irdai tells banks Corporate agents guidelines says they can tie-up with three life, non-life and health insurers each; not mandatoryComputing base rate by marginal cost method to cause Rs 22,000-cr income loss to banks: ICRA The RBI proposes to implement the computation guidelines with effect from April 1, 2016NRI remittances surge on rupee fall Inflows rise both from people who send money to households back-home each month and those who repatriate savings sensing ...RBI plans to cap lender numbers in consortium Move comes after small banks show reluctance to manage stressed loans",1
1436,1436,17-09-2015,29.139999,30.01,29.139999,29.57,28.847958,1836800,"Small finance banks: MFIs to scout for domestic equity With foreign holdings of 70-90% some plan to ask for more time to gradually bring this downUtkarsh Micro Fin seeks to double lending to Rs 2,000 cr by FY17 RBI has given in-principle nod to Varanasi-based micro financer to open small bank23 new banking licences granted under Raghuram Rajan The niche banks - small finance and payments banks -have been set up to further the regulators objective of deepening financial ...Govt mulls raising FDI limit in private banks to 100% Currently, 74% FDI is permitted in the private sector banking, of which up to 49% is allowed under the automatic routeMFIs dominate small finance bank licences RBI grants 10 licences, plans to move to on-tap regimeSmall ones seek big splash The central bank on Wednesday granted 10 entities in-principle licences to open small finance banksGovts PSB reform inadequate : Nayak Latest 7-pronged Indradhanush strategy akin to window dressing, very different from what our panel recommended, he says",1
1437,1437,18-09-2015,29.424999,29.594999,29.184999,29.305,28.58943,2022800,"Is this the beginning of the end for SKS Microfinance? Not getting a banking licence would have limited immediate impact on the operations of SKS, but over the long run it will affect ...Stressed assets likely to come down: SBI Expects asset quality in terms of slippages and recoveries in the current quarter to be better than last quarterWell continue doing what we are doing regardless of US Fed decision: RBI Governor Rajan said consumer inflation eased to a record low of 3.66% in August due to a favourable base effect or else it would have been ...Faltering US, global economies behind Fed delay: Rajan RBI Governor Rahguram Rajan today said the US Federal Reserve was impelled to hold near-zero rates again due to the emerging ...",1
1438,1438,21-09-2015,29.495001,29.889999,29.485001,29.745001,29.018688,814000,IDFC to unveil brand logo of new bank on Sept 24 IDFC will be unveiling brand logo of the new bank on Sept 24,1
1439,1439,22-09-2015,29.155001,29.275,28.885,29.215,28.501627000000006,957200,"IDFC-IDFC Bank demerger: Fireworks missing Banking operations open up many positives along with some challengesUnion Bank working on SDRs for two mid-size accounts In a bid to recover dues from stressed corporate accounts, Union Bank of India is focusing on strategic debt restructuring (SDR) ...Star Union Dai-ichi Life expects 30% growth in new premiums in FY16 Dai-ichi Life of Japan to raise stake to 44% in insurer once Bank of India off-loads 18%, formal application to FIPB to be madeL&T Finance-Bain Capital deal: positive for the stock Buy the rumour, sell the news is an adage, probably as old as the markets. Once again it has come true. This time around L&T ...IFC has stakes in more than half the small finance banks Borrowing at a lower rate would be a challenge since the erstwhile MFIs cannot get priority sector lending from banksSwiss Re finds big gaps in insurance coverage Finds that mortality protection gap has seen 11% CAGR from 2004-2014 in IndiaHDFC Bank to disburse loans in nano seconds Loans will be offered as a top-up on existing car or two wheeler loansIrdai issues guidelines for social, rural sector obligations 5% of total policies to be in social sector from 10th yearLife insurers new premium grows by 13.8% in April-August period Life insurers collected first year premium of Rs 45,871 cr during April 1, 2015 to August 31, 2015 for the period as compared to ...Banks deploy 120k business correspondents for PMJDY They work on online real time mode using various types of telecom connectivity",1
1440,1440,23-09-2015,29.530001,29.709999,29.23,29.264999,28.550407,1465400,"CARE Rating downgrades SREI Infra Finances long term ratings Falling asset quality triggers rating reviewCitibank launches new savings bank account offerings For a Citi Priority account, the customer needs to maintain a banking relationship of Rs 15 lakhMundra says JLF will be streamlined further soon Reserve Bank Deputy Governor S S Mundra today reiterated the central banks resolve to further fine-tune the recently-introduced ...Repo in corporate bonds to bring liquidity to traders Though bi-lateral repo in corporate bonds is allowed, volumes are absent because of counter party risks",1
1441,1441,24-09-2015,29.184999,29.665001,29.040001,29.610001,28.886984,1351600,"SBI, ICICI Bank get permanent seat at lenders forum for distressed assets Dissenting lenders should exit consortium, says RBIIDFC Bank to focus on technology over branches for retail ops The new banks logo was unveiled and the the top management team was introducedRoyal Sundaram Alliance to increase presence in health, commercial insurance Royal Sundaram Alliance Insurance Company Ltd, a subsidiary of Sundaram Finance, will be increasing its focus on health and ...RBS signs agreement to transfer India private banking business to Sanctum Wealth RBS did not give financial details of the dealSBI Card expects most card transactions to be online In terms of number of cards issued, SBI Cards present market share is close to 15%Small banks in Rs 4,000-cr fix to raise domestic funds RBI requires foreign shareholding to be brought down to 49%; Sebi prohibits tapping domestic PE",1
1442,1442,25-09-2015,29.955,30.415001,29.584999,30.280001,29.540621,3165000,"Govt to disburse Rs 1.22 lakh crore loan under MUDRA by March The government targets to disburse Rs 1.22 lakh crore loan to micro and marginal businesses under the MUDRA scheme by the end of ...Capital First to raise Rs 350 crore from IFC IFC will subscribe to CFLs  secured non-convertible debenturesIDFC Bank targets 15 million customers in five years Aims for 10-15% net profit growth, Rs 15,000-cr business from rural bankingNew banks set to create 25,000 small town jobs Experts say on average, each of the new banks will have to recruit 500-1,000 people in the next 18 monthsRBI allows banks to provide partial credit enhancement to corporate bonds Will enable corporates to access the funds from the bond market on better termsBanks can upgrade loans for recast outside SDR But, no exemption from Sebis price norms for debt to equity conversionRBS Bank to exit private banking business in India Sanctum Wealth management acquires its business",1
1443,1443,28-09-2015,30.15,30.290001,29.01,29.084999,28.374802000000006,2342600,"Jaitley hints at cutting govt stake in IDBI Bank below 50% Says, draft bankruptcy code will be put out next monthIDBI disvestment will be mixed bag of opportunities and challenges The governments thought to reduce stake in IDBI Bank below 50 per cent will give operational freedom in decision making, spare ...BoB contributes Rs 2 cr to IIM-A for case research in banking, fin services In its efforts to boost case research on banking and financial services, Bank of Baroda (BoB) on Monday announced a contribution ...Govt may consider cutting stake in state-run banks: Jaitley The government may consider reducing its stake in state-run lenders to 52 percent, Finance Minister Arun Jaitley said on Monday.Jaitley for independence to PSBs from political decision-making Pitching for public sector banks being given independence from political decision-making, Finance Minister Arun Jaitley today ...Singapores DBS bank expects RBI to lower repo rate Singapore-based DBS bank today said it expects the RBI to lower the repo rate by 25 basis points (bps) to 7.0 per cent, with the ...",1
1444,1444,29-09-2015,29.655001,30.155001,29.594999,30.059999,29.325994,1972800,"IOB gets shareholders nod to raise Rs 2,009 cr from govt Bank to raise the money through preferential allotmentSyndicate Bank bonds worth Rs 1,000 cr fully subscribed The issue, which opened on September 24 and closed on September 28, carries a coupon rate of 8.58% per annumTN to set up new textile park & allocate Rs 100 cr to fund MSMEs Tamil Nadu Chief Minister J Jayalalithaa today announced new textile park and financial support for first generation ...Andhra Bank cuts base rate by 25 bps to 9.75% The move came after the RBI cut repo rates by 50 bpsHome loans get cheaper as SBI cuts base rate by 40 bps to 9.3% Indias largest lender, State Bank of India has cut base rate by 40 basis points to 9.3%, making it lowest in the country.Rs 35.38 crore under Mudra Yojana distributed at mega camp Loans worth Rs 35.38 crore have been sanctioned to 6,480 beneficiaries, at a mega loan camp held under Pradhan Mantri Mudra ...My name is Raghuram Rajan and I do what I do ""My name is Raghuram Rajan and I do what I do"", was RBI Governors response to comments that he was being Santa Claus in cutting ...Neelesh Garg appointed MD and CEO of Tata AIG General Insurance Garg was earlier executive director at ICICI Lombard General InsuranceChidambaram welcomes RBI rate cut of 0.5% Former Finance Minister P Chidambaram today welcomed the 0.50 per cent cut in interest rate announced by the Reserve Bank of ...General insurers motor problem Third-party claims mount in this segment on account of past policyholders, with the permitted later recovery an uncertain ...IRDAI to look into financial position for giving listing approval to non-life, health, reinsurers Regulatory record and capital structure post issue prior to giving approval will also be taken into considerationIncurred claim ratio will lead to premium reduction: Irdai Irdai said no upfront payments, whether direct or indirect, is allowed in respect of current and future business volumes to ...",1
1445,1445,30-09-2015,30.290001,30.719999,30.285,30.545,29.79915,3095200,"State lenders PNB, BoB, OBC cut base rate up to 0.40% Bank of Baroda has decided to reduce base rate by 25 basis points effective from Oct 5Axis Bank cuts base rate by 35 bps to 9.50% Axis Bank, the countrys third largest private sector lender, has reduced its base rate by 35 basis points to 9.50%.Base rate cut by banks to impact margins by 10-15 bps Full transmission of rate cut still a long way to goRBI allows firms to raise $750 mn via rupee bonds The regulator has also allowed REITs and Infrastructure Investment Trusts to raise funds under this routeSebi exempts 3 PSBs from open offer Govt has decided to infuse funds in Dena Bank, Corporation Bank and Bank of India",1
1446,1446,01-10-2015,30.555,31.004999,30.504999,30.965,30.208897,1186200,"Sebi hikes overseas investment limit for VCs from 10% to 25% Caveat: enhanced limit applies to offshore funds having an Indian connection; they cannot invest in a JV or a wholly-owned ...Kotak Mahindra, YES Bank cut base rate by 25 bps Private sector lenders YES Bank and Kotak Mahindra Bank today cut their base rates by 25 basis points to 10.25 percent and 9.5 ...7 things to know about IDFC Bank ""No one likes bankers as there is a widespread perception that bankers are product pushers and less of solution providers. This ...Irdai to have inspection, consumer affairs depts in Mumbai Insurance Regulatory and Development Authority of India (Irdai) will today open its Mumbai regional office, with departments of ...Banks to book gains in treasury portfolio The yield on the 10-year benchmark bond has dropped by a sharp 32 bps during the quarter, compared with a rise of 12 bps during ...More banks join rate cut bandwagon BoB, PNB, Axis, UCO, OBC cuts base rate; ICICI Bank yet to take a callBank credit grows 9.6% Even though the festival season has started, banks have not seen a significant improvement in credit offtakeNaina Lal Kidwai to step down as HSBC India chairman Wants to spend more time in the areas of women empowerment and water and sanitationIrdai panel suggests better disclosures The Sumit Bose committee set up by finance ministry had also made similar recommendations on better disclosuresHDFCs Rs 5,000-cr NCD-warrants issue to open for book building Floor price for bidding fixed at Rs 1,189 per warrant; the bidder can apply for at least 7,300 warrants for each NCDNon-life insurers see appification of claims, sales Liberty Videocon General Insurance is the latest to launch a tab-based claims surveyor application for faster motor claims ...",1
1447,1447,02-10-2015,30.514999,31.344999,30.209999,31.299999,30.535717,1590600,"Banks to be liable for the insurance they sell Irdai chief T S Vijayan says intermediaries should work in the best interest of insurance policyholdersICICI Bank reduces base rate by 35 bps The revised rate of 9.35% will be effective October 5HDFC set to raise Rs 10k crore via issue of warrants, NCDs The warrants and debentures are being issued only to qualified institutional buyersDIPP notifies automatic FDI route for white-label ATMs Allows foreign investment up to 100% in While Label ATM operations under automatic routeIDFC Bank sets base rate at 9.5% The banks base rate is much lower than several of its peers like YES Bank (10.25%) and Bandhan (12%)Reinsurance norms to be finalised soon: IRDAI chairman T S Vijayan says he expects at leat 4-5 foreign reinsurers to enter the domestic marketIDFC Bank goes live with 23 branches The bank has started operations in corporate and wholesale banking, rural banking and treasury verticals as part of the launch20 entities get RBI nod for financial grant from DEA fund The entities have been selected out of 90 applications received for registrationCentral bank voices reservation over 100% FDI in private banks Currently, 74% FDI is permitted in pvt banks, of which up to 49% is allowed under automatic route and beyond that through FIPB10-yr bonds post biggest weekly advance The yield on the notes due May 2025 slumped 15 basis points this week and rose two basis points Thursday to 7.56% in Mumbai",1
1448,1448,05-10-2015,31.74,32.415001000000004,31.674999,32.23,31.443003000000004,1786200,"RBI initiates corrective action on Indian Overseas Bank The directions given by RBI were for improving the internal control of the bank and for the purpose of consolidation of its ...Retail loan rates: Who is offering lowest? SBI recently reduced base rate by 40 bps to 9.3% and ICICI Bank by 35 bps to 9.35%Union Bank buys KBC AMCs entire stake in MF JV Set up in 2009, Union KBC AMC is a mid-sized AMC with assets under management of Rs 2,672 crReserve Bank of India to bring Rs 48,000-crore FPI funds This gradually rising demand for bonds will have a sustained, salutary impact on bond prices, says India RatingsWhite-label ATMs get a fresh lease of life FINO PayTech, which has a payments bank licence, has already tied up with Tata Communications Payments Solution for ATMs",1
1449,1449,06-10-2015,31.855,32.195,31.5,32.07,31.286911,1929000,"Bank of Maharashtra gets nod to raise Rs 394 cr by equity shares Post this issuance, the govts holding in the bank would increase to 81.61%SBH reduces base rate by 20 bps SBH has reduced the base rate by 20 basis points to 9.75%IndiaFirst gets Rs 150-cr capital infusion The new round of capital infusion takes the total share capital to Rs 625 crRBI clamp on IOB Restricts branch expansion, hiring but not lending; action due to poor healthHDFC cuts home loan rate by 25 bps Reduction applicable to both new and existiing borrowers; women customers to get another 5 bps discountIndiaFirst Life gets Rs 150 cr additional capital infusion Three promoters infuse more capital as per shareholding pattern; no dilution of stake nowDoha Bank to have 12 branches & $5-bn exposure in 3 yrs: CEO The bank inaugurated its first branch on April 29 at Mumbai, now having full-fledged operations, including remittance from Gulf ...RBI to auction G-secs worth Rs 15,000 cr The Reserve Bank of India (RBI) will auction government bonds worth Rs 15,000 crore on Friday, including a new one maturing in ...Canara Bank & StanChart, too, cut rates Infrastructure financier IIFCL also announced a downward revision in its benchmark rate by 20 bps",1
1450,1450,07-10-2015,32.154999,32.720001,32.139999,32.5,31.706411,1997200,"Telenor offers free life insurance to subscribers By spending on regular recharges with small incremental value, the customers will get insurance upto Rs 50,000Six insurance cos evince interest to raise FDI cap to 49% A committee on health insurance is looking into the issue and expected to submit its report soon, says IRDAI ChairmanBajaj Allianz Life, Dhanlaxmi Bank partner for insurance sales Bajaj Allianz Life Insurance and Dhanlaxmi Bank have tied-up for the latter to become a corporate agent of the insurerInsurance Regulator may allow long term products in health Insurance Regulatory and Development Authority of India (IRDAI) chairman T S Vijayan today said they will soon take a view on ...Greater disclosures, segment-wise reporting on the anvil for insurance sector Insurance companies will now be required to not only disclose more details about the product returns in the life policies that ...RBI pulls up bosses for IOB mess Appointments made by NDA govt after cancelling UPA proposalsICICI Bank increases spread on new home loans by 10 bps With this change, the interest rate on home loans has come down to 9.65% for new borrowers and 9.6% for women borrowersChinas slowdown may not be good news for India: Rajan He, however, added a further slowdown in China would have a silver lining in that it might lead to more foreign investment into ...Bankruptcy code to be enabler for banks growth: Mundra RBI deputy governor says it will help banks to deal with bad loans instead of delaying its recognitionG-sec limit for foreign investors to be raised to Rs 1,79,500 crore For state development loans the limit will be enhanced to Rs 7,000 cr by Jan 1 while currently it is nilCARE downgrades Jaiprakash Power Ventures term loans The amount of loans involved in this downgrade is Rs 11,885 croreBoB detects Rs 350-cr bill discounting irregularity Bill discounting is a transaction under which a firm sells its accounts receivable at a discounted value to banks or a factoring ...Risk-based capital to assess solvency: Irdai The committee, however, says adopting this will take time as it will have to be discussed with insurance sector stakeholdersSBIs $300-mn credit line with Germanys KFW Funds will be used for on-lending to rural & micro sectors; loan has maturity of 15 yearsBajaj Finance gets nod for housing finance firm The company had applied for a licence to NHB through its subsidiary Bajaj Housing Finance last yearIndia Post-BSNL tie-up likely for payments bank Moves note for investment of Rs 300 cr in Payments Bank",1
